"title","noise_denom","n","true_beta_range","noise_coef","sd","alpha","location"
"diff_hist_beta2013103.png","5","100","-20,20","0.1","18","1","median"
"diff_hist_beta2013104.png","5","100","-20,20","0.1","18","1","mean"
"diff_hist_beta2013105.png","5","100","-20,20","0.1","19","0.01","median"
"diff_hist_beta2013106.png","5","100","-20,20","0.1","19","0.01","mean"
"diff_hist_beta2013107.png","5","100","-20,20","0.1","19","0.1","median"
"diff_hist_beta2013108.png","5","100","-20,20","0.1","19","0.1","mean"
"diff_hist_beta2013109.png","5","100","-20,20","0.1","19","0.5","median"
"diff_hist_beta2013110.png","5","100","-20,20","0.1","19","0.5","mean"
"diff_hist_beta2013111.png","5","100","-20,20","0.1","19","1","median"
"diff_hist_beta2013112.png","5","100","-20,20","0.1","19","1","mean"
"diff_hist_beta2013113.png","5","100","-20,20","0.1","20","0.01","median"
"diff_hist_beta2013114.png","5","100","-20,20","0.1","20","0.01","mean"
"diff_hist_beta2013115.png","5","100","-20,20","0.1","20","0.1","median"
"diff_hist_beta2013116.png","5","100","-20,20","0.1","20","0.1","mean"
"diff_hist_beta2013117.png","5","100","-20,20","0.1","20","0.5","median"
"diff_hist_beta2013118.png","5","100","-20,20","0.1","20","0.5","mean"
"diff_hist_beta2013119.png","5","100","-20,20","0.1","20","1","median"
"diff_hist_beta2013120.png","5","100","-20,20","0.1","20","1","mean"
"diff_hist_beta2013121.png","5","100","-20,20","0.5","1","0.01","median"
"diff_hist_beta2013122.png","5","100","-20,20","0.5","1","0.01","mean"
"diff_hist_beta2013123.png","5","100","-20,20","0.5","1","0.1","median"
"diff_hist_beta2013124.png","5","100","-20,20","0.5","1","0.1","mean"
"diff_hist_beta2013125.png","5","100","-20,20","0.5","1","0.5","median"
"diff_hist_beta2013126.png","5","100","-20,20","0.5","1","0.5","mean"
"diff_hist_beta2013127.png","5","100","-20,20","0.5","1","1","median"
"diff_hist_beta2013128.png","5","100","-20,20","0.5","1","1","mean"
"diff_hist_beta2013129.png","5","100","-20,20","0.5","2","0.01","median"
"diff_hist_beta2013130.png","5","100","-20,20","0.5","2","0.01","mean"
"diff_hist_beta2013131.png","5","100","-20,20","0.5","2","0.1","median"
"diff_hist_beta2013132.png","5","100","-20,20","0.5","2","0.1","mean"
"diff_hist_beta2013133.png","5","100","-20,20","0.5","2","0.5","median"
"diff_hist_beta2013134.png","5","100","-20,20","0.5","2","0.5","mean"
"diff_hist_beta2013135.png","5","100","-20,20","0.5","2","1","median"
"diff_hist_beta2013136.png","5","100","-20,20","0.5","2","1","mean"
"diff_hist_beta2013137.png","5","100","-20,20","0.5","3","0.01","median"
"diff_hist_beta2013138.png","5","100","-20,20","0.5","3","0.01","mean"
"diff_hist_beta2013139.png","5","100","-20,20","0.5","3","0.1","median"
"diff_hist_beta2013140.png","5","100","-20,20","0.5","3","0.1","mean"
"diff_hist_beta2013141.png","5","100","-20,20","0.5","3","0.5","median"
"diff_hist_beta2013142.png","5","100","-20,20","0.5","3","0.5","mean"
"diff_hist_beta2013143.png","5","100","-20,20","0.5","3","1","median"
"diff_hist_beta2013144.png","5","100","-20,20","0.5","3","1","mean"
"diff_hist_beta2013145.png","5","100","-20,20","0.5","4","0.01","median"
"diff_hist_beta2013146.png","5","100","-20,20","0.5","4","0.01","mean"
"diff_hist_beta2013147.png","5","100","-20,20","0.5","4","0.1","median"
"diff_hist_beta2013148.png","5","100","-20,20","0.5","4","0.1","mean"
"diff_hist_beta2013149.png","5","100","-20,20","0.5","4","0.5","median"
"diff_hist_beta2013150.png","5","100","-20,20","0.5","4","0.5","mean"
"diff_hist_beta2013151.png","5","100","-20,20","0.5","4","1","median"
"diff_hist_beta2013152.png","5","100","-20,20","0.5","4","1","mean"
"diff_hist_beta2013153.png","5","100","-20,20","0.5","5","0.01","median"
"diff_hist_beta2013154.png","5","100","-20,20","0.5","5","0.01","mean"
"diff_hist_beta2013155.png","5","100","-20,20","0.5","5","0.1","median"
"diff_hist_beta2013156.png","5","100","-20,20","0.5","5","0.1","mean"
"diff_hist_beta2013157.png","5","100","-20,20","0.5","5","0.5","median"
"diff_hist_beta2013158.png","5","100","-20,20","0.5","5","0.5","mean"
"diff_hist_beta2013159.png","5","100","-20,20","0.5","5","1","median"
"diff_hist_beta2013160.png","5","100","-20,20","0.5","5","1","mean"
"diff_hist_beta2013161.png","5","100","-20,20","0.5","6","0.01","median"
"diff_hist_beta2013162.png","5","100","-20,20","0.5","6","0.01","mean"
"diff_hist_beta2013163.png","5","100","-20,20","0.5","6","0.1","median"
"diff_hist_beta2013164.png","5","100","-20,20","0.5","6","0.1","mean"
"diff_hist_beta2013165.png","5","100","-20,20","0.5","6","0.5","median"
"diff_hist_beta2013166.png","5","100","-20,20","0.5","6","0.5","mean"
"diff_hist_beta2013167.png","5","100","-20,20","0.5","6","1","median"
"diff_hist_beta2013168.png","5","100","-20,20","0.5","6","1","mean"
"diff_hist_beta2013169.png","5","100","-20,20","0.5","7","0.01","median"
"diff_hist_beta2013170.png","5","100","-20,20","0.5","7","0.01","mean"
"diff_hist_beta2013171.png","5","100","-20,20","0.5","7","0.1","median"
"diff_hist_beta2013172.png","5","100","-20,20","0.5","7","0.1","mean"
"diff_hist_beta2013173.png","5","100","-20,20","0.5","7","0.5","median"
"diff_hist_beta2013174.png","5","100","-20,20","0.5","7","0.5","mean"
"diff_hist_beta2013175.png","5","100","-20,20","0.5","7","1","median"
"diff_hist_beta2013176.png","5","100","-20,20","0.5","7","1","mean"
"diff_hist_beta2013177.png","5","100","-20,20","0.5","8","0.01","median"
"diff_hist_beta2013178.png","5","100","-20,20","0.5","8","0.01","mean"
"diff_hist_beta2013179.png","5","100","-20,20","0.5","8","0.1","median"
"diff_hist_beta2013180.png","5","100","-20,20","0.5","8","0.1","mean"
"diff_hist_beta2013181.png","5","100","-20,20","0.5","8","0.5","median"
"diff_hist_beta2013182.png","5","100","-20,20","0.5","8","0.5","mean"
"diff_hist_beta2013183.png","5","100","-20,20","0.5","8","1","median"
"diff_hist_beta2013184.png","5","100","-20,20","0.5","8","1","mean"
"diff_hist_beta2013185.png","5","100","-20,20","0.5","9","0.01","median"
"diff_hist_beta2013186.png","5","100","-20,20","0.5","9","0.01","mean"
"diff_hist_beta2013187.png","5","100","-20,20","0.5","9","0.1","median"
"diff_hist_beta2013188.png","5","100","-20,20","0.5","9","0.1","mean"
"diff_hist_beta2013189.png","5","100","-20,20","0.5","9","0.5","median"
"diff_hist_beta2013190.png","5","100","-20,20","0.5","9","0.5","mean"
"diff_hist_beta2013191.png","5","100","-20,20","0.5","9","1","median"
"diff_hist_beta2013192.png","5","100","-20,20","0.5","9","1","mean"
"diff_hist_beta2013193.png","5","100","-20,20","0.5","10","0.01","median"
"diff_hist_beta2013194.png","5","100","-20,20","0.5","10","0.01","mean"
"diff_hist_beta2013195.png","5","100","-20,20","0.5","10","0.1","median"
"diff_hist_beta2013196.png","5","100","-20,20","0.5","10","0.1","mean"
"diff_hist_beta2013197.png","5","100","-20,20","0.5","10","0.5","median"
"diff_hist_beta2013198.png","5","100","-20,20","0.5","10","0.5","mean"
"diff_hist_beta2013199.png","5","100","-20,20","0.5","10","1","median"
"diff_hist_beta2013200.png","5","100","-20,20","0.5","10","1","mean"
"diff_hist_beta2013201.png","5","100","-20,20","0.5","11","0.01","median"
"diff_hist_beta2013202.png","5","100","-20,20","0.5","11","0.01","mean"
"diff_hist_beta2013203.png","5","100","-20,20","0.5","11","0.1","median"
"diff_hist_beta2013204.png","5","100","-20,20","0.5","11","0.1","mean"
"diff_hist_beta2013205.png","5","100","-20,20","0.5","11","0.5","median"
"diff_hist_beta2013206.png","5","100","-20,20","0.5","11","0.5","mean"
"diff_hist_beta2013207.png","5","100","-20,20","0.5","11","1","median"
"diff_hist_beta2013208.png","5","100","-20,20","0.5","11","1","mean"
"diff_hist_beta2013209.png","5","100","-20,20","0.5","12","0.01","median"
"diff_hist_beta2013210.png","5","100","-20,20","0.5","12","0.01","mean"
"diff_hist_beta2013211.png","5","100","-20,20","0.5","12","0.1","median"
"diff_hist_beta2013212.png","5","100","-20,20","0.5","12","0.1","mean"
"diff_hist_beta2013213.png","5","100","-20,20","0.5","12","0.5","median"
"diff_hist_beta2013214.png","5","100","-20,20","0.5","12","0.5","mean"
"diff_hist_beta2013215.png","5","100","-20,20","0.5","12","1","median"
"diff_hist_beta2013216.png","5","100","-20,20","0.5","12","1","mean"
"diff_hist_beta2013217.png","5","100","-20,20","0.5","13","0.01","median"
"diff_hist_beta2013218.png","5","100","-20,20","0.5","13","0.01","mean"
"diff_hist_beta2013219.png","5","100","-20,20","0.5","13","0.1","median"
"diff_hist_beta2013220.png","5","100","-20,20","0.5","13","0.1","mean"
"diff_hist_beta2013221.png","5","100","-20,20","0.5","13","0.5","median"
"diff_hist_beta2013222.png","5","100","-20,20","0.5","13","0.5","mean"
"diff_hist_beta2013223.png","5","100","-20,20","0.5","13","1","median"
"diff_hist_beta2013224.png","5","100","-20,20","0.5","13","1","mean"
"diff_hist_beta2013225.png","5","100","-20,20","0.5","14","0.01","median"
"diff_hist_beta2013226.png","5","100","-20,20","0.5","14","0.01","mean"
"diff_hist_beta2013227.png","5","100","-20,20","0.5","14","0.1","median"
"diff_hist_beta2013228.png","5","100","-20,20","0.5","14","0.1","mean"
"diff_hist_beta2013229.png","5","100","-20,20","0.5","14","0.5","median"
"diff_hist_beta2013230.png","5","100","-20,20","0.5","14","0.5","mean"
"diff_hist_beta2013231.png","5","100","-20,20","0.5","14","1","median"
"diff_hist_beta2013232.png","5","100","-20,20","0.5","14","1","mean"
"diff_hist_beta2013233.png","5","100","-20,20","0.5","15","0.01","median"
"diff_hist_beta2013234.png","5","100","-20,20","0.5","15","0.01","mean"
"diff_hist_beta2013235.png","5","100","-20,20","0.5","15","0.1","median"
"diff_hist_beta2013236.png","5","100","-20,20","0.5","15","0.1","mean"
"diff_hist_beta2013237.png","5","100","-20,20","0.5","15","0.5","median"
"diff_hist_beta2013238.png","5","100","-20,20","0.5","15","0.5","mean"
"diff_hist_beta2013239.png","5","100","-20,20","0.5","15","1","median"
"diff_hist_beta2013240.png","5","100","-20,20","0.5","15","1","mean"
"diff_hist_beta2013241.png","5","100","-20,20","0.5","16","0.01","median"
"diff_hist_beta2013242.png","5","100","-20,20","0.5","16","0.01","mean"
"diff_hist_beta2013243.png","5","100","-20,20","0.5","16","0.1","median"
"diff_hist_beta2013244.png","5","100","-20,20","0.5","16","0.1","mean"
"diff_hist_beta2013245.png","5","100","-20,20","0.5","16","0.5","median"
"diff_hist_beta2013246.png","5","100","-20,20","0.5","16","0.5","mean"
"diff_hist_beta2013247.png","5","100","-20,20","0.5","16","1","median"
"diff_hist_beta2013248.png","5","100","-20,20","0.5","16","1","mean"
"diff_hist_beta2013249.png","5","100","-20,20","0.5","17","0.01","median"
"diff_hist_beta2013250.png","5","100","-20,20","0.5","17","0.01","mean"
"diff_hist_beta2013251.png","5","100","-20,20","0.5","17","0.1","median"
"diff_hist_beta2013252.png","5","100","-20,20","0.5","17","0.1","mean"
"diff_hist_beta2013253.png","5","100","-20,20","0.5","17","0.5","median"
"diff_hist_beta2013254.png","5","100","-20,20","0.5","17","0.5","mean"
"diff_hist_beta2013255.png","5","100","-20,20","0.5","17","1","median"
"diff_hist_beta2013256.png","5","100","-20,20","0.5","17","1","mean"
"diff_hist_beta2013257.png","5","100","-20,20","0.5","18","0.01","median"
"diff_hist_beta2013258.png","5","100","-20,20","0.5","18","0.01","mean"
"diff_hist_beta2013259.png","5","100","-20,20","0.5","18","0.1","median"
"diff_hist_beta2013260.png","5","100","-20,20","0.5","18","0.1","mean"
"diff_hist_beta2013261.png","5","100","-20,20","0.5","18","0.5","median"
"diff_hist_beta2013262.png","5","100","-20,20","0.5","18","0.5","mean"
"diff_hist_beta2013263.png","5","100","-20,20","0.5","18","1","median"
"diff_hist_beta2013264.png","5","100","-20,20","0.5","18","1","mean"
"diff_hist_beta2013265.png","5","100","-20,20","0.5","19","0.01","median"
"diff_hist_beta2013266.png","5","100","-20,20","0.5","19","0.01","mean"
"diff_hist_beta2013267.png","5","100","-20,20","0.5","19","0.1","median"
"diff_hist_beta2013268.png","5","100","-20,20","0.5","19","0.1","mean"
"diff_hist_beta2013269.png","5","100","-20,20","0.5","19","0.5","median"
"diff_hist_beta2013270.png","5","100","-20,20","0.5","19","0.5","mean"
"diff_hist_beta2013271.png","5","100","-20,20","0.5","19","1","median"
"diff_hist_beta2013272.png","5","100","-20,20","0.5","19","1","mean"
"diff_hist_beta2013273.png","5","100","-20,20","0.5","20","0.01","median"
"diff_hist_beta2013274.png","5","100","-20,20","0.5","20","0.01","mean"
"diff_hist_beta2013275.png","5","100","-20,20","0.5","20","0.1","median"
"diff_hist_beta2013276.png","5","100","-20,20","0.5","20","0.1","mean"
"diff_hist_beta2013277.png","5","100","-20,20","0.5","20","0.5","median"
"diff_hist_beta2013278.png","5","100","-20,20","0.5","20","0.5","mean"
"diff_hist_beta2013279.png","5","100","-20,20","0.5","20","1","median"
"diff_hist_beta2013280.png","5","100","-20,20","0.5","20","1","mean"
"diff_hist_beta2013281.png","5","100","-20,20","1","1","0.01","median"
"diff_hist_beta2013282.png","5","100","-20,20","1","1","0.01","mean"
"diff_hist_beta2013283.png","5","100","-20,20","1","1","0.1","median"
"diff_hist_beta2013284.png","5","100","-20,20","1","1","0.1","mean"
"diff_hist_beta2013285.png","5","100","-20,20","1","1","0.5","median"
"diff_hist_beta2013286.png","5","100","-20,20","1","1","0.5","mean"
"diff_hist_beta2013287.png","5","100","-20,20","1","1","1","median"
"diff_hist_beta2013288.png","5","100","-20,20","1","1","1","mean"
"diff_hist_beta2013289.png","5","100","-20,20","1","2","0.01","median"
"diff_hist_beta2013290.png","5","100","-20,20","1","2","0.01","mean"
"diff_hist_beta2013291.png","5","100","-20,20","1","2","0.1","median"
"diff_hist_beta2013292.png","5","100","-20,20","1","2","0.1","mean"
"diff_hist_beta2013293.png","5","100","-20,20","1","2","0.5","median"
"diff_hist_beta2013294.png","5","100","-20,20","1","2","0.5","mean"
"diff_hist_beta2013295.png","5","100","-20,20","1","2","1","median"
"diff_hist_beta2013296.png","5","100","-20,20","1","2","1","mean"
"diff_hist_beta2013297.png","5","100","-20,20","1","3","0.01","median"
"diff_hist_beta2013298.png","5","100","-20,20","1","3","0.01","mean"
"diff_hist_beta2013299.png","5","100","-20,20","1","3","0.1","median"
"diff_hist_beta2013300.png","5","100","-20,20","1","3","0.1","mean"
"diff_hist_beta2013301.png","5","100","-20,20","1","3","0.5","median"
"diff_hist_beta2013302.png","5","100","-20,20","1","3","0.5","mean"
"diff_hist_beta2013303.png","5","100","-20,20","1","3","1","median"
"diff_hist_beta2013304.png","5","100","-20,20","1","3","1","mean"
"diff_hist_beta2013305.png","5","100","-20,20","1","4","0.01","median"
"diff_hist_beta2013306.png","5","100","-20,20","1","4","0.01","mean"
"diff_hist_beta2013307.png","5","100","-20,20","1","4","0.1","median"
"diff_hist_beta2013308.png","5","100","-20,20","1","4","0.1","mean"
"diff_hist_beta2013309.png","5","100","-20,20","1","4","0.5","median"
"diff_hist_beta2013310.png","5","100","-20,20","1","4","0.5","mean"
"diff_hist_beta2013311.png","5","100","-20,20","1","4","1","median"
"diff_hist_beta2013312.png","5","100","-20,20","1","4","1","mean"
"diff_hist_beta2013313.png","5","100","-20,20","1","5","0.01","median"
"diff_hist_beta2013314.png","5","100","-20,20","1","5","0.01","mean"
"diff_hist_beta2013315.png","5","100","-20,20","1","5","0.1","median"
"diff_hist_beta2013316.png","5","100","-20,20","1","5","0.1","mean"
"diff_hist_beta2013317.png","5","100","-20,20","1","5","0.5","median"
"diff_hist_beta2013318.png","5","100","-20,20","1","5","0.5","mean"
"diff_hist_beta2013319.png","5","100","-20,20","1","5","1","median"
"diff_hist_beta2013320.png","5","100","-20,20","1","5","1","mean"
"diff_hist_beta2013321.png","5","100","-20,20","1","6","0.01","median"
"diff_hist_beta2013322.png","5","100","-20,20","1","6","0.01","mean"
"diff_hist_beta2013323.png","5","100","-20,20","1","6","0.1","median"
"diff_hist_beta2013324.png","5","100","-20,20","1","6","0.1","mean"
"diff_hist_beta2013325.png","5","100","-20,20","1","6","0.5","median"
"diff_hist_beta2013326.png","5","100","-20,20","1","6","0.5","mean"
"diff_hist_beta2013327.png","5","100","-20,20","1","6","1","median"
"diff_hist_beta2013328.png","5","100","-20,20","1","6","1","mean"
"diff_hist_beta2013329.png","5","100","-20,20","1","7","0.01","median"
"diff_hist_beta2013330.png","5","100","-20,20","1","7","0.01","mean"
"diff_hist_beta2013331.png","5","100","-20,20","1","7","0.1","median"
"diff_hist_beta2013332.png","5","100","-20,20","1","7","0.1","mean"
"diff_hist_beta2013333.png","5","100","-20,20","1","7","0.5","median"
"diff_hist_beta2013334.png","5","100","-20,20","1","7","0.5","mean"
"diff_hist_beta2013335.png","5","100","-20,20","1","7","1","median"
"diff_hist_beta2013336.png","5","100","-20,20","1","7","1","mean"
"diff_hist_beta2013337.png","5","100","-20,20","1","8","0.01","median"
"diff_hist_beta2013338.png","5","100","-20,20","1","8","0.01","mean"
"diff_hist_beta2013339.png","5","100","-20,20","1","8","0.1","median"
"diff_hist_beta2013340.png","5","100","-20,20","1","8","0.1","mean"
"diff_hist_beta2013341.png","5","100","-20,20","1","8","0.5","median"
"diff_hist_beta2013342.png","5","100","-20,20","1","8","0.5","mean"
"diff_hist_beta2013343.png","5","100","-20,20","1","8","1","median"
"diff_hist_beta2013344.png","5","100","-20,20","1","8","1","mean"
"diff_hist_beta2013345.png","5","100","-20,20","1","9","0.01","median"
"diff_hist_beta2013346.png","5","100","-20,20","1","9","0.01","mean"
"diff_hist_beta2013347.png","5","100","-20,20","1","9","0.1","median"
"diff_hist_beta2013348.png","5","100","-20,20","1","9","0.1","mean"
"diff_hist_beta2013349.png","5","100","-20,20","1","9","0.5","median"
"diff_hist_beta2013350.png","5","100","-20,20","1","9","0.5","mean"
"diff_hist_beta2013351.png","5","100","-20,20","1","9","1","median"
"diff_hist_beta2013352.png","5","100","-20,20","1","9","1","mean"
"diff_hist_beta2013353.png","5","100","-20,20","1","10","0.01","median"
"diff_hist_beta2013354.png","5","100","-20,20","1","10","0.01","mean"
"diff_hist_beta2013355.png","5","100","-20,20","1","10","0.1","median"
"diff_hist_beta2013356.png","5","100","-20,20","1","10","0.1","mean"
"diff_hist_beta2013357.png","5","100","-20,20","1","10","0.5","median"
"diff_hist_beta2013358.png","5","100","-20,20","1","10","0.5","mean"
"diff_hist_beta2013359.png","5","100","-20,20","1","10","1","median"
"diff_hist_beta2013360.png","5","100","-20,20","1","10","1","mean"
"diff_hist_beta2013361.png","5","100","-20,20","1","11","0.01","median"
"diff_hist_beta2013362.png","5","100","-20,20","1","11","0.01","mean"
"diff_hist_beta2013363.png","5","100","-20,20","1","11","0.1","median"
"diff_hist_beta2013364.png","5","100","-20,20","1","11","0.1","mean"
"diff_hist_beta2013365.png","5","100","-20,20","1","11","0.5","median"
"diff_hist_beta2013366.png","5","100","-20,20","1","11","0.5","mean"
"diff_hist_beta2013367.png","5","100","-20,20","1","11","1","median"
"diff_hist_beta2013368.png","5","100","-20,20","1","11","1","mean"
"diff_hist_beta2013369.png","5","100","-20,20","1","12","0.01","median"
"diff_hist_beta2013370.png","5","100","-20,20","1","12","0.01","mean"
"diff_hist_beta2013371.png","5","100","-20,20","1","12","0.1","median"
"diff_hist_beta2013372.png","5","100","-20,20","1","12","0.1","mean"
"diff_hist_beta2013373.png","5","100","-20,20","1","12","0.5","median"
"diff_hist_beta2013374.png","5","100","-20,20","1","12","0.5","mean"
"diff_hist_beta2013375.png","5","100","-20,20","1","12","1","median"
"diff_hist_beta2013376.png","5","100","-20,20","1","12","1","mean"
"diff_hist_beta2013377.png","5","100","-20,20","1","13","0.01","median"
"diff_hist_beta2013378.png","5","100","-20,20","1","13","0.01","mean"
"diff_hist_beta2013379.png","5","100","-20,20","1","13","0.1","median"
"diff_hist_beta2013380.png","5","100","-20,20","1","13","0.1","mean"
"diff_hist_beta2013381.png","5","100","-20,20","1","13","0.5","median"
"diff_hist_beta2013382.png","5","100","-20,20","1","13","0.5","mean"
"diff_hist_beta2013383.png","5","100","-20,20","1","13","1","median"
"diff_hist_beta2013384.png","5","100","-20,20","1","13","1","mean"
"diff_hist_beta2013385.png","5","100","-20,20","1","14","0.01","median"
"diff_hist_beta2013386.png","5","100","-20,20","1","14","0.01","mean"
"diff_hist_beta2013387.png","5","100","-20,20","1","14","0.1","median"
"diff_hist_beta2013388.png","5","100","-20,20","1","14","0.1","mean"
"diff_hist_beta2013389.png","5","100","-20,20","1","14","0.5","median"
"diff_hist_beta2013390.png","5","100","-20,20","1","14","0.5","mean"
"diff_hist_beta2013391.png","5","100","-20,20","1","14","1","median"
"diff_hist_beta2013392.png","5","100","-20,20","1","14","1","mean"
"diff_hist_beta2013393.png","5","100","-20,20","1","15","0.01","median"
"diff_hist_beta2013394.png","5","100","-20,20","1","15","0.01","mean"
"diff_hist_beta2013395.png","5","100","-20,20","1","15","0.1","median"
"diff_hist_beta2013396.png","5","100","-20,20","1","15","0.1","mean"
"diff_hist_beta2013397.png","5","100","-20,20","1","15","0.5","median"
"diff_hist_beta2013398.png","5","100","-20,20","1","15","0.5","mean"
"diff_hist_beta2013399.png","5","100","-20,20","1","15","1","median"
"diff_hist_beta2013400.png","5","100","-20,20","1","15","1","mean"
"diff_hist_beta2013401.png","5","100","-20,20","1","16","0.01","median"
"diff_hist_beta2013402.png","5","100","-20,20","1","16","0.01","mean"
"diff_hist_beta2013403.png","5","100","-20,20","1","16","0.1","median"
"diff_hist_beta2013404.png","5","100","-20,20","1","16","0.1","mean"
"diff_hist_beta2013405.png","5","100","-20,20","1","16","0.5","median"
"diff_hist_beta2013406.png","5","100","-20,20","1","16","0.5","mean"
"diff_hist_beta2013407.png","5","100","-20,20","1","16","1","median"
"diff_hist_beta2013408.png","5","100","-20,20","1","16","1","mean"
"diff_hist_beta2013409.png","5","100","-20,20","1","17","0.01","median"
"diff_hist_beta2013410.png","5","100","-20,20","1","17","0.01","mean"
"diff_hist_beta2013411.png","5","100","-20,20","1","17","0.1","median"
"diff_hist_beta2013412.png","5","100","-20,20","1","17","0.1","mean"
"diff_hist_beta2013413.png","5","100","-20,20","1","17","0.5","median"
"diff_hist_beta2013414.png","5","100","-20,20","1","17","0.5","mean"
"diff_hist_beta2013415.png","5","100","-20,20","1","17","1","median"
"diff_hist_beta2013416.png","5","100","-20,20","1","17","1","mean"
"diff_hist_beta2013417.png","5","100","-20,20","1","18","0.01","median"
"diff_hist_beta2013418.png","5","100","-20,20","1","18","0.01","mean"
"diff_hist_beta2013419.png","5","100","-20,20","1","18","0.1","median"
"diff_hist_beta2013420.png","5","100","-20,20","1","18","0.1","mean"
"diff_hist_beta2013421.png","5","100","-20,20","1","18","0.5","median"
"diff_hist_beta2013422.png","5","100","-20,20","1","18","0.5","mean"
"diff_hist_beta2013423.png","5","100","-20,20","1","18","1","median"
"diff_hist_beta2013424.png","5","100","-20,20","1","18","1","mean"
"diff_hist_beta2013425.png","5","100","-20,20","1","19","0.01","median"
"diff_hist_beta2013426.png","5","100","-20,20","1","19","0.01","mean"
"diff_hist_beta2013427.png","5","100","-20,20","1","19","0.1","median"
"diff_hist_beta2013428.png","5","100","-20,20","1","19","0.1","mean"
"diff_hist_beta2013429.png","5","100","-20,20","1","19","0.5","median"
"diff_hist_beta2013430.png","5","100","-20,20","1","19","0.5","mean"
"diff_hist_beta2013431.png","5","100","-20,20","1","19","1","median"
"diff_hist_beta2013432.png","5","100","-20,20","1","19","1","mean"
"diff_hist_beta2013433.png","5","100","-20,20","1","20","0.01","median"
"diff_hist_beta2013434.png","5","100","-20,20","1","20","0.01","mean"
"diff_hist_beta2013435.png","5","100","-20,20","1","20","0.1","median"
"diff_hist_beta2013436.png","5","100","-20,20","1","20","0.1","mean"
"diff_hist_beta2013437.png","5","100","-20,20","1","20","0.5","median"
"diff_hist_beta2013438.png","5","100","-20,20","1","20","0.5","mean"
"diff_hist_beta2013439.png","5","100","-20,20","1","20","1","median"
"diff_hist_beta2013440.png","5","100","-20,20","1","20","1","mean"
"diff_hist_beta2013441.png","5","200","-20,20","0.05","1","0.01","median"
"diff_hist_beta2013442.png","5","200","-20,20","0.05","1","0.01","mean"
"diff_hist_beta2013443.png","5","200","-20,20","0.05","1","0.1","median"
"diff_hist_beta2013444.png","5","200","-20,20","0.05","1","0.1","mean"
"diff_hist_beta2013445.png","5","200","-20,20","0.05","1","0.5","median"
"diff_hist_beta2013446.png","5","200","-20,20","0.05","1","0.5","mean"
"diff_hist_beta2013447.png","5","200","-20,20","0.05","1","1","median"
"diff_hist_beta2013448.png","5","200","-20,20","0.05","1","1","mean"
"diff_hist_beta2013449.png","5","200","-20,20","0.05","2","0.01","median"
"diff_hist_beta2013450.png","5","200","-20,20","0.05","2","0.01","mean"
"diff_hist_beta2013451.png","5","200","-20,20","0.05","2","0.1","median"
"diff_hist_beta2013452.png","5","200","-20,20","0.05","2","0.1","mean"
"diff_hist_beta2013453.png","5","200","-20,20","0.05","2","0.5","median"
"diff_hist_beta2013454.png","5","200","-20,20","0.05","2","0.5","mean"
"diff_hist_beta2013455.png","5","200","-20,20","0.05","2","1","median"
"diff_hist_beta2013456.png","5","200","-20,20","0.05","2","1","mean"
"diff_hist_beta2013457.png","5","200","-20,20","0.05","3","0.01","median"
"diff_hist_beta2013458.png","5","200","-20,20","0.05","3","0.01","mean"
"diff_hist_beta2013459.png","5","200","-20,20","0.05","3","0.1","median"
"diff_hist_beta2013460.png","5","200","-20,20","0.05","3","0.1","mean"
"diff_hist_beta2013461.png","5","200","-20,20","0.05","3","0.5","median"
"diff_hist_beta2013462.png","5","200","-20,20","0.05","3","0.5","mean"
"diff_hist_beta2013463.png","5","200","-20,20","0.05","3","1","median"
"diff_hist_beta2013464.png","5","200","-20,20","0.05","3","1","mean"
"diff_hist_beta2013465.png","5","200","-20,20","0.05","4","0.01","median"
"diff_hist_beta2013466.png","5","200","-20,20","0.05","4","0.01","mean"
"diff_hist_beta2013467.png","5","200","-20,20","0.05","4","0.1","median"
"diff_hist_beta2013468.png","5","200","-20,20","0.05","4","0.1","mean"
"diff_hist_beta2013469.png","5","200","-20,20","0.05","4","0.5","median"
"diff_hist_beta2013470.png","5","200","-20,20","0.05","4","0.5","mean"
"diff_hist_beta2013471.png","5","200","-20,20","0.05","4","1","median"
"diff_hist_beta2013472.png","5","200","-20,20","0.05","4","1","mean"
"diff_hist_beta2013473.png","5","200","-20,20","0.05","5","0.01","median"
"diff_hist_beta2013474.png","5","200","-20,20","0.05","5","0.01","mean"
"diff_hist_beta2013475.png","5","200","-20,20","0.05","5","0.1","median"
"diff_hist_beta2013476.png","5","200","-20,20","0.05","5","0.1","mean"
"diff_hist_beta2013477.png","5","200","-20,20","0.05","5","0.5","median"
"diff_hist_beta2013478.png","5","200","-20,20","0.05","5","0.5","mean"
"diff_hist_beta2013479.png","5","200","-20,20","0.05","5","1","median"
"diff_hist_beta2013480.png","5","200","-20,20","0.05","5","1","mean"
"diff_hist_beta2013481.png","5","200","-20,20","0.05","6","0.01","median"
"diff_hist_beta2013482.png","5","200","-20,20","0.05","6","0.01","mean"
"diff_hist_beta2013483.png","5","200","-20,20","0.05","6","0.1","median"
"diff_hist_beta2013484.png","5","200","-20,20","0.05","6","0.1","mean"
"diff_hist_beta2013485.png","5","200","-20,20","0.05","6","0.5","median"
"diff_hist_beta2013486.png","5","200","-20,20","0.05","6","0.5","mean"
"diff_hist_beta2013487.png","5","200","-20,20","0.05","6","1","median"
"diff_hist_beta2013488.png","5","200","-20,20","0.05","6","1","mean"
